A172	chr22	23305768	23306317	-1.04176383518332	0	.	6.67112967799539	chr22	23305848	23306315	-0.0992827701131827	0	.	0.496681453611753
A549	chr22	23305768	23306317	-1.04176383518332	0	.	6.67112967799539	chr22	23305839	23306317	-0.0363679727091631	0	.	0.160953508397893
A673	chr16	1482372	1482834	-1.01342365900998	0	.	3.9108983657707	chr16	1482389	1482788	0.427835138670986	0	.	2.37403341365985
A673	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16446988	16447340	-0.255707313495558	0	.	0.803679928609942
ACHN	chr1	201381602	201382791	-1.35874781607516	0	.	5.79522277999515	chr1	201381813	201382409	-1.4921029873595	0	.	4.74505742224455
ACHN	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577589	159578178	-0.0337533152064082	0	.	0.0512437459440995
ACHN	chr8	42277455	42277916	-1.06812474487183	0	.	2.52712876316616	chr8	42277469	42277958	0.395132192545914	0	.	2.46898166438963
ACHN	chr11	1060839	1061280	-1.23533123406957	0	.	11.2944694301124	chr11	1060821	1061349	-0.101699479082181	0	.	0.39155455407118
ACHN	chr11	69466995	69467778	-2.11035711827912	0	.	11.6148152243997	chr11	69467071	69467678	-1.13359272877727	0	.	10.5002668554864
ACHN	chr11	111960846	111961362	-1.83082145215983	0	.	3.01949746734428	chr11	111960801	111961417	0.0961261163862258	0	.	0.524784451241421
ACHN	chr14	77186865	77187963	-2.96122034354111	0	.	7.74069561777706	chr14	77186872	77187645	0.543664319331063	0	.	2.67408288082244
ACHN	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827693	45828306	-0.0239742459602909	0	.	0.0481078875069457
ACHN	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16446822	16447468	-0.235834168358733	0	.	1.54231327279756
B_cell_female_adult_34_years	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577509	159578258	0.87168147558137	0	.	7.4868470296214
B_cell_female_adult_34_years	chr11	111960846	111961362	-1.83082145215983	0	.	3.01949746734428	chr11	111960886	111961288	-2.19791056872088	0	.	2.82220144920769
B_cell_female_adult_34_years	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827700	45828291	0.552857074332572	0	.	2.80474927185375
B_cell_female_adult_34_years	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16446925	16447395	-0.193644826563857	0	.	0.59410232847374
CMK	chr4	109631777	109632192	-1.24438831323511	0	.	2.03548914483135	chr4	109631780	109632166	0.903258990614013	0	.	11.1356393732769
CMK	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738
CMK	chr6	170506542	170507022	-2.27174291895854	0	.	3.02108676171826	chr6	170506973	170507360	1.11333312840579	0	.	4.2556542924224
CMK	chr8	42277455	42277916	-1.06812474487183	0	.	2.52712876316616	chr8	42277455	42277916	-1.05138758274463	0	.	2.76038591825025
CMK	chr11	111960846	111961362	-1.83082145215983	0	.	3.01949746734428	chr11	111960820	111961364	1.13795592016698	0	.	9.52899278618775
Caco_2	chr4	699374	699759	-1.18782374180355	0	.	4.09066293826271	chr4	699411	699795	2.97305846349192	0	.	24.7675699348777
Caco_2	chr16	1482372	1482834	-1.01342365900998	0	.	3.9108983657707	chr16	1482377	1482890	-0.817827995692458	0	.	2.76853978525686
Caco_2	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827757	45828227	-0.37012968531463	0	.	1.61647018028521
Caco_2	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16447010	16447356	0.399953934929572	0	.	2.7384207934707
Caki2	chr4	699374	699759	-1.18782374180355	0	.	4.09066293826271	chr4	699399	699818	2.67513784267033	0	.	25.0613952560948
Caki2	chr16	1482372	1482834	-1.01342365900998	0	.	3.9108983657707	chr16	1482377	1482949	-0.765768532463442	0	.	2.70433020512831
Caki2	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827697	45828227	-0.363270678482171	0	.	1.77564506177413
Caki2	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16447010	16447356	0.409577439420418	0	.	2.92984420649177
EH	chr4	109631777	109632192	-1.24438831323511	0	.	2.03548914483135	chr4	109631778	109632192	0.683816359944317	0	.	6.36763217394708
GM03348_genetically_modified_transduction_doxycycline_10_days	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827756	45828227	0.0569584389845405	0	.	0.11885087336193
GM03348_genetically_modified_transduction_doxycycline_10_days	chr22	23305768	23306317	-1.04176383518332	0	.	6.67112967799539	chr22	23305157	23305771	1.05209405158231	0	.	7.26476970900614
GM03348_genetically_modified_transduction_doxycycline_10_days	chr22	23305768	23306317	-1.04176383518332	0	.	6.67112967799539	chr22	23305801	23306801	0.657029269906212	0	.	3.79736662404538
GM03348_genetically_modified_transduction_doxycycline_10_days	chr22	24264500	24264885	-1.43338786511465	0	.	3.42783969735374	chr22	24264471	24264885	-0.197929083804896	0	.	0.231937305477166
GM12864	chr4	109631777	109632192	-1.24438831323511	0	.	2.03548914483135	chr4	109631814	109632166	1.0725227572767	0	.	11.7656647208514
GM12864	chr6	170506542	170507022	-2.27174291895854	0	.	3.02108676171826	chr6	170506953	170507358	1.18209914442182	0	.	4.26984357259536
GM12864	chr8	42277455	42277916	-1.06812474487183	0	.	2.52712876316616	chr8	42277455	42277881	-1.06812474487183	0	.	2.52712876316616
GM12864	chr11	111960846	111961362	-1.83082145215983	0	.	3.01949746734428	chr11	111960890	111961291	1.23597728365507	0	.	9.56946400152118
GM12865	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577636	159578178	-0.819591163414843	0	.	5.43872862561116
GM12865	chr8	42277455	42277916	-1.06812474487183	0	.	2.52712876316616	chr8	42277455	42277915	-0.687783020261503	0	.	1.91097375748863
GM12865	chr11	111960846	111961362	-1.83082145215983	0	.	3.01949746734428	chr11	111960873	111961305	0.849152411006461	0	.	9.35582762878295
GM12865	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16447005	16447356	0.107092748747737	0	.	0.626026636329765
GM12878_1	chr1	201381602	201382791	-1.35874781607516	0	.	5.79522277999515	chr1	201381672	201382407	-0.906555793848328	0	.	6.23304574251683
GM12878_1	chr4	109631777	109632192	-1.24438831323511	0	.	2.03548914483135	chr4	109631778	109632199	0.79803182096215	0	.	9.64222452433996
GM12878_1	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577574	159578354	-0.691680304067547	0	.	5.86831849429657
GM12878_1	chr6	170506542	170507022	-2.27174291895854	0	.	3.02108676171826	chr6	170506953	170507360	0.962654399107644	0	.	4.09336366946921
GM12878_1	chr8	42277455	42277916	-1.06812474487183	0	.	2.52712876316616	chr8	42277455	42277916	-0.76540848008969	0	.	2.10706139442
GM12878_1	chr11	1060839	1061280	-1.23533123406957	0	.	11.2944694301124	chr11	1060839	1061211	-1.23533123406957	0	.	11.2944694301124
GM12878_1	chr11	111960846	111961362	-1.83082145215983	0	.	3.01949746734428	chr11	111960849	111961316	0.806173693109453	0	.	8.11763726905325
GM12878_1	chr14	77186865	77187963	-2.96122034354111	0	.	7.74069561777706	chr14	77186865	77187641	-0.475405681897806	0	.	3.95438986823433
GM12878_1	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16447005	16447356	0.414210166961794	0	.	4.04592939931245
GM12878_1	chr22	24264500	24264885	-1.43338786511465	0	.	3.42783969735374	chr22	24264484	24264801	0.649962723281083	0	.	2.57706129598032
H1_hESC_1	chr4	109631777	109632192	-1.24438831323511	0	.	2.03548914483135	chr4	109631777	109632192	-1.80524625641216	0	.	2.2467154122439
H1_hESC_1	chr14	77186865	77187963	-2.96122034354111	0	.	7.74069561777706	chr14	77186865	77187531	-2.96122034354111	0	.	7.74069561777706
H1_hESC_1	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827770	45828227	-2.46603548167291	0	.	7.28007074393556
H1_hESC_1	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16447010	16447356	2.02509075584675	0	.	17.1559446261066
H4	chr14	77186865	77187963	-2.96122034354111	0	.	7.74069561777706	chr14	77186865	77187641	-2.66427398183501	0	.	7.07065786818193
H4	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827770	45828265	-2.18838177932919	0	.	6.56278167456172
H4	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16447005	16447356	1.545564348065	0	.	15.4676256183722
H4	chr22	24264500	24264885	-1.43338786511465	0	.	3.42783969735374	chr22	24264457	24264782	1.62445750059081	0	.	5.83598012012352
HAP_1	chr4	109631777	109632192	-1.24438831323511	0	.	2.03548914483135	chr4	109631777	109632192	-1.24438831323511	0	.	2.03548914483135
HAP_1	chr11	69466995	69467778	-2.11035711827912	0	.	11.6148152243997	chr11	69467705	69468115	1.25446167410698	0	.	10.7953335003579
HAP_1	chr13	98171833	98172916	-1.16152847273828	0	.	4.63225464575382	chr13	98172031	98172455	2.0569161461153	0	.	9.24686686038079
HAP_1	chr14	77186865	77187963	-2.96122034354111	0	.	7.74069561777706	chr14	77186865	77187641	-2.53855979039194	0	.	7.23501957245444
HAP_1	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827770	45828265	-2.16648455452473	0	.	6.72176422482007
HAP_1	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16447005	16447356	1.54855384532216	0	.	16.1651002785223
HAP_1	chr22	24264500	24264885	-1.43338786511465	0	.	3.42783969735374	chr22	24264432	24264801	1.57753984820599	0	.	6.18304336433151
HK_2	chr11	1060839	1061280	-1.23533123406957	0	.	11.2944694301124	chr11	1060839	1061244	-0.743811351377083	0	.	3.31098144370086
HT_29	chr6	159279748	159280122	-1.00692572042095	0	.	2.03686106043014	chr6	159279748	159280250	0.253803597844129	0	.	0.80216606241939
HT_29	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577461	159578306	0.34140163697754	0	.	1.43464062792301
HT_29	chr11	1060839	1061280	-1.23533123406957	0	.	11.2944694301124	chr11	1060836	1061266	0.362463380513425	0	.	1.87319695300849
HT_29	chr11	111960846	111961362	-1.83082145215983	0	.	3.01949746734428	chr11	111960886	111961288	-0.834827421915663	0	.	2.91087504100046
HT_29	chr14	77186865	77187963	-2.96122034354111	0	.	7.74069561777706	chr14	77186865	77187645	-0.16642334841912	0	.	0.472610784868687
HT_29	chr16	1482372	1482834	-1.01342365900998	0	.	3.9108983657707	chr16	1482359	1482902	0.982445490117365	0	.	4.73151760292012
HeLa_S3_1	chr1	201381602	201382791	-1.35874781607516	0	.	5.79522277999515	chr1	201381859	201382313	-1.49918750286385	0	.	4.75777038382629
HeLa_S3_1	chr11	1060839	1061280	-1.23533123406957	0	.	11.2944694301124	chr11	1060839	1061280	-1.12006432495906	0	.	6.26412832246055
HeLa_S3_1	chr11	69466995	69467778	-2.11035711827912	0	.	11.6148152243997	chr11	69467005	69467730	-1.0091064828031	0	.	9.47434756098308
HepG2_1	chr11	1060839	1061280	-1.23533123406957	0	.	11.2944694301124	chr11	1060846	1061190	0.127676383052256	0	.	0.33419397094564
HepG2_1	chr16	1482372	1482834	-1.01342365900998	0	.	3.9108983657707	chr16	1482355	1482812	0.646752863326601	0	.	3.61044720199389
HepG2_1	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827700	45828291	0.55945986547451	0	.	4.09373857760467
HepG2_1	chr19	16446988	16447429	-1.48503529248219	0	.	4.51459310459635	chr19	16446988	16447395	-0.113130099459633	0	.	0.303617934845223
HepG2_1	chr22	23305768	23306317	-1.04176383518332	0	.	6.67112967799539	chr22	23305802	23306289	0.152966321899227	0	.	0.66674903825994
HepG2_1	chr22	24264500	24264885	-1.43338786511465	0	.	3.42783969735374	chr22	24264500	24264885	-0.379312237903852	0	.	1.06331365638011
Jurkat_clone_E61	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827778	45828230	0.722028148992877	0	.	5.53047733523192
K562_3	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577562	159578014	1.2857082278608	0	.	6.96977782574618
LHCN_M2	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577559	159577993	1.27130983828346	0	.	7.90242441879202
LNCaP_clone_FGC_2	chr18	45827770	45828265	-2.46603548167291	0	.	7.28007074393556	chr18	45827707	45828265	-0.72679698914307	0	.	4.05017374259944
MCF_7_estradiol_1_hour	chr6	159577652	159578285	-1.07078193820614	0	.	12.4061297947738	chr6	159577559	159578081	1.2268474223243	0	.	6.14041177647625
