chr10	98266166	98266167	1.74527624723374e-05
chr10	98295886	98295887	0.787494743139936
chr10	98308849	98308850	0.0317495263254147
chr10	98339893	98339894	0.910728744858846
chr10	98340745	98340746	0.787494743139936
chr10	98361114	98361115	0.508715564308711
chr10	98404170	98404171	9.0903786488488e-05
chr10	98414963	98414964	0.0004196676111481
chr10	98415460	98415461	0.0001983498297928
chr10	98415509	98415510	0.0004196676111481
chr10	98415719	98415720	0.0008604282105759
chr10	98415823	98415824	0.0189786510199752
chr10	98415896	98415897	0.0317495263254147
chr10	98466891	98466892	0.608390429317942
chr10	99330670	99330671	0.051219810355898
chr10	99395674	99395675	0.010947349453546
chr10	99430749	99430750	0.0189786510199752
chr10	99430762	99430763	0.006097732800868
chr10	99520521	99520522	1.18351095952227e-06
chr10	99530240	99530241	1.18351095952227e-06
chr10	99530543	99530544	1.74527624723374e-05
chr10	99532697	99532698	7.32030730029599e-06
chr10	99532726	99532727	7.32030730029599e-06
chr10	99536105	99536106	6.27978306910122e-08
chr10	99620546	99620547	0.0001983498297928
chr10	99621761	99621762	0.006097732800868
chr10	99658609	99658610	0.0008604282105759
chr10	99685833	99685834	0.010947349453546
chr10	99732483	99732484	0.0189786510199752
chr10	99732645	99732646	0.010947349453546
chr10	99782820	99782821	0.0008604282105759
chr10	99784268	99784269	0.0317495263254147
chr10	99788710	99788711	0.0317495263254147
chr10	99788951	99788952	0.0317495263254147
chr10	99845935	99845936	0.0032820896246216
chr10	99930621	99930622	0.238712293877032
chr10	99930657	99930658	0.318957605580944
chr10	99930899	99930900	0.0796348953593159
chr10	99931870	99931871	0.238712293877032
chr10	99966310	99966311	0.0317495263254147
chr10	99966448	99966449	0.0317495263254147
chr10	99977160	99977161	0.051219810355898
chr10	99984670	99984671	0.703194782716079
chr10	100020856	100020857	0.0189786510199752
chr10	100038588	100038589	0.0032820896246216
chr10	100267607	100267608	0.0317495263254147
chr10	100267649	100267650	2.82832608069679e-10
chr10	100285898	100285899	0.010947349453546
chr10	100327280	100327281	4.04236697466387e-05
chr10	100327355	100327356	1.74527624723374e-05
chr10	100359196	100359197	0.171974242755742
chr10	100529320	100529321	1.74527624723374e-05
chr10	100536303	100536304	1.74527624723374e-05
chr10	100569651	100569652	1.74527624723374e-05
chr10	100729573	100729574	4.04236697466387e-05
chr10	100735939	100735940	0.0032820896246216
chr10	100735967	100735968	0.010947349453546
chr10	100741813	100741814	0.0004196676111481
chr10	100745885	100745886	0.0008604282105759
chr10	100912960	100912961	4.04236697466387e-05
chr10	100913534	100913535	1.74527624723374e-05
chr10	100969405	100969406	0.0032820896246216
chr10	100986745	100986746	4.56697868334658e-07
chr10	100987605	100987606	4.04236697466387e-05
chr10	100997684	100997685	1.74527624723374e-05
chr10	101001700	101001701	1.74527624723374e-05
chr10	101011815	101011816	4.04236697466387e-05
chr10	101012525	101012526	9.0903786488488e-05
chr10	101013082	101013083	0.051219810355898
chr10	101013253	101013254	0.051219810355898
chr10	101032336	101032337	0.0032820896246216
chr10	101042636	101042637	0.318957605580944
chr10	101042812	101042813	7.32030730029599e-06
chr10	101050957	101050958	4.04236697466387e-05
chr10	101062163	101062164	0.0001983498297928
chr10	101121035	101121036	0.0017082980966096
chr10	101130336	101130337	2.98458571542928e-06
chr10	101130663	101130664	9.0903786488488e-05
chr10	101226831	101226832	0.0001983498297928
chr10	101311651	101311652	0.238712293877032
chr10	101311843	101311844	0.0001983498297928
chr10	987939	987940	0.171974242755742
chr10	988471	988472	0.0008604282105759
chr10	988954	988955	0.0008604282105759
chr10	101777787	101777788	0.0001983498297928
chr10	101817730	101817731	2.98458571542928e-06
chr10	101828976	101828977	7.32030730029599e-06
chr10	101840759	101840760	0.0001983498297928
chr10	101843404	101843405	2.23991353263503e-08
chr10	101939321	101939322	4.04236697466387e-05
chr10	102001740	102001741	4.04236697466387e-05
chr10	102065989	102065990	9.0903786488488e-05
chr10	102120551	102120552	2.82832608069679e-10
chr10	102232364	102232365	4.56697868334658e-07
chr10	102245628	102245629	1.18351095952227e-06
chr10	102300771	102300772	2.6428466655381403e-09
chr10	102399938	102399939	0.010947349453546
chr10	102410446	102410447	0.0189786510199752
chr10	102415137	102415138	0.410360692892148
chr10	102431843	102431844	0.0001983498297928
chr10	102432809	102432810	0.010947349453546
chr10	102432933	102432934	0.0008604282105759
chr10	102435444	102435445	0.010947349453546
chr10	102461781	102461782	1.18351095952227e-06
chr10	102502870	102502871	3.7865932375506496e-18
chr10	102504349	102504350	3.9381447423125004e-15
chr10	102641874	102641875	4.56697868334658e-07
chr10	102652291	102652292	2.44826375525797e-12
chr10	102652550	102652551	2.98458571542928e-06
chr10	102661713	102661714	8.30456958301947e-12
