chr10	99395674	99395675	0.010947349453546
chr10	99782820	99782821	0.0008604282105759
chr10	100020856	100020857	0.0189786510199752
chr10	101001700	101001701	1.74527624723374e-05
chr10	101121035	101121036	0.0017082980966096
chr10	113073867	113073868	9.0903786488488e-05
chr10	116171165	116171166	0.0796348953593159
chr10	116171256	116171257	0.0796348953593159
chr10	116269101	116269102	0.0796348953593159
chr10	1200942	1200943	0.006097732800868
chr10	125035724	125035725	0.0317495263254147
chr10	125795394	125795395	0.0796348953593159
chr10	13299377	13299378	0.703194782716079
chr10	133318547	133318548	0.608390429317942
chr10	14951655	14951656	0.238712293877032
chr10	15201008	15201009	0.119262663111701
chr10	15201205	15201206	0.051219810355898
chr10	24344843	24344844	0.171974242755742
chr10	26448953	26448954	0.238712293877032
chr10	28089683	28089684	0.0796348953593159
chr10	28089828	28089829	0.318957605580944
chr10	28976445	28976446	0.410360692892148
chr10	30696140	30696141	0.0317495263254147
chr10	30696151	30696152	0.0796348953593159
chr10	33330633	33330634	0.0017082980966096
chr10	3886464	3886465	0.119262663111701
chr10	44294153	44294154	0.508715564308711
chr10	4533849	4533850	0.0008604282105759
chr10	4534047	4534048	0.119262663111701
chr10	4534073	4534074	0.171974242755742
chr10	4847577	4847578	0.238712293877032
chr10	4847952	4847953	0.0008604282105759
chr10	4948106	4948107	0.119262663111701
chr10	4948146	4948147	0.0032820896246216
chr10	5564685	5564686	0.410360692892148
chr10	58384278	58384279	0.0008604282105759
chr10	58384446	58384447	0.0317495263254147
chr10	68328467	68328468	0.787494743139936
chr10	68328867	68328868	0.010947349453546
chr10	69045624	69045625	0.0317495263254147
chr10	69045847	69045848	0.0032820896246216
chr10	69229400	69229401	0.010947349453546
chr10	69450011	69450012	0.0017082980966096
chr10	72098695	72098696	0.119262663111701
chr10	72098790	72098791	0.0008604282105759
chr10	73774729	73774730	2.98458571542928e-06
chr10	73998931	73998932	1.74527624723374e-05
chr10	75452408	75452409	0.0032820896246216
chr10	80739582	80739583	0.171974242755742
chr10	88131898	88131899	0.006097732800868
chr10	88131937	88131938	0.006097732800868
chr10	88132342	88132343	0.0008604282105759
chr10	92692672	92692673	2.82832608069679e-10
chr10	95422745	95422746	4.04236697466387e-05
chr11	100849376	100849377	0.119262663111701
chr11	103529359	103529360	0.0189786510199752
chr11	103529429	103529430	0.171974242755742
chr11	104581313	104581314	0.0317495263254147
chr11	10658211	10658212	0.0008604282105759
chr11	10743070	10743071	0.238712293877032
chr11	11156266	11156267	0.0317495263254147
chr11	114292720	114292721	0.0004196676111481
chr11	117072637	117072638	2.7543551576525397e-11
chr11	120347533	120347534	1.74527624723374e-05
chr11	120685308	120685309	0.006097732800868
chr11	12080203	12080204	0.0017082980966096
chr11	12080350	12080351	0.0317495263254147
chr11	12080532	12080533	0.0317495263254147
chr11	121644267	121644268	2.98458571542928e-06
chr11	122189271	122189272	0.508715564308711
chr11	123408198	123408199	0.318957605580944
chr11	128692202	128692203	1.74527624723374e-05
chr11	128727150	128727151	0.119262663111701
chr11	130434514	130434515	9.0903786488488e-05
chr11	132111811	132111812	0.0017082980966096
chr11	132111957	132111958	0.0017082980966096
chr11	134126583	134126584	0.0032820896246216
chr11	16111866	16111867	8.74999150070675e-10
chr11	19419492	19419493	0.318957605580944
chr11	19419679	19419680	0.410360692892148
chr11	2399269	2399270	0.238712293877032
chr11	32707657	32707658	0.171974242755742
chr11	38461233	38461234	0.608390429317942
chr11	3949140	3949141	0.010947349453546
chr11	3949181	3949182	0.051219810355898
chr11	3949319	3949320	0.0017082980966096
chr11	62665342	62665343	2.0942375497129102e-23
chr11	65169247	65169248	0.0001983498297928
chr11	65169338	65169339	1.74527624723374e-05
chr11	65169459	65169460	1.74527624723374e-05
chr11	66081784	66081785	2.23991353263503e-08
chr11	67644358	67644359	0.119262663111701
chr11	68317005	68317006	0.0001983498297928
chr11	744184	744185	0.006097732800868
chr11	75719904	75719905	0.010947349453546
chr11	7525854	7525855	0.0189786510199752
chr11	87037008	87037009	0.0032820896246216
chr11	87037097	87037098	0.171974242755742
chr11	90134703	90134704	0.0032820896246216
chr11	95153467	95153468	0.0001983498297928
chr11	95153641	95153642	0.0796348953593159
chr11	9923276	9923277	4.56697868334658e-07
chr11	99693938	99693939	0.0796348953593159
chr12	101052306	101052307	0.508715564308711
chr12	10098785	10098786	0.0796348953593159
chr12	10099341	10099342	0.051219810355898
chr12	106149168	106149169	0.0796348953593159
chr12	112117157	112117158	0.010947349453546
chr12	113104134	113104135	0.0001983498297928
chr12	113404116	113404117	0.0032820896246216
chr12	114681191	114681192	4.56697868334658e-07
chr12	114916373	114916374	0.0189786510199752
chr12	11839233	11839234	0.608390429317942
chr12	119781259	119781260	2.23991353263503e-08
chr12	121638010	121638011	1.74527624723374e-05
chr12	12351093	12351094	0.0032820896246216
chr12	127126449	127126450	0.051219810355898
chr12	130761826	130761827	0.0317495263254147
chr12	131774314	131774315	0.010947349453546
chr12	132492547	132492548	0.010947349453546
chr12	13534682	13534683	0.051219810355898
chr12	1822132	1822133	0.238712293877032
chr12	21529304	21529305	9.0903786488488e-05
chr12	26287764	26287765	7.32030730029599e-06
chr12	27515795	27515796	0.238712293877032
chr12	30753423	30753424	0.0001983498297928
chr12	3216237	3216238	0.508715564308711
chr12	3216291	3216292	0.508715564308711
chr12	3216376	3216377	0.051219810355898
chr12	3216498	3216499	0.608390429317942
chr12	42696898	42696899	0.0796348953593159
chr12	43285384	43285385	0.010947349453546
chr12	43989456	43989457	0.910728744858846
chr12	46964502	46964503	0.0032820896246216
chr12	46983948	46983949	0.0008604282105759
chr12	53441158	53441159	1.18351095952227e-06
chr12	53441250	53441251	4.56697868334658e-07
chr12	64404142	64404143	1.74527624723374e-05
chr12	6444693	6444694	0.171974242755742
chr12	6604469	6604470	8.74999150070675e-10
chr12	79560350	79560351	0.986990338640232
chr12	82708903	82708904	0.119262663111701
chr12	780735	780736	0.010947349453546
chr12	91109483	91109484	0.238712293877032
chr12	91180964	91180965	7.32030730029599e-06
chr12	93784721	93784722	8.92917108622675e-11
chr12	94676535	94676536	4.04236697466387e-05
chr12	95538704	95538705	0.171974242755742
chr12	95849281	95849282	0.010947349453546
chr13	101455956	101455957	0.410360692892148
chr13	101456120	101456121	0.0796348953593159
chr13	110247607	110247608	0.171974242755742
chr13	110247763	110247764	0.0189786510199752
chr13	21330684	21330685	0.0017082980966096
chr13	27147800	27147801	0.051219810355898
chr13	27383774	27383775	0.0004196676111481
chr13	33187127	33187128	0.119262663111701
chr13	33187272	33187273	0.0317495263254147
chr13	33187317	33187318	0.171974242755742
chr13	40072962	40072963	0.0317495263254147
chr13	44437247	44437248	0.051219810355898
chr13	63191226	63191227	0.010947349453546
chr14	102987715	102987716	0.318957605580944
chr14	103118336	103118337	0.238712293877032
chr14	20491607	20491608	0.010947349453546
chr14	20491710	20491711	0.0796348953593159
chr14	20491850	20491851	0.238712293877032
chr14	20857941	20857942	0.857262027006661
chr14	20858123	20858124	0.006097732800868
chr14	21043337	21043338	0.318957605580944
chr14	21043629	21043630	0.119262663111701
chr14	21478375	21478376	0.508715564308711
chr14	22003093	22003094	0.508715564308711
chr14	22536838	22536839	0.051219810355898
chr14	23252263	23252264	1.74527624723374e-05
chr14	25111136	25111137	0.0317495263254147
chr14	25111184	25111185	0.006097732800868
chr14	25111452	25111453	4.56697868334658e-07
chr14	30873928	30873929	0.051219810355898
chr14	30873964	30873965	0.318957605580944
chr14	30874832	30874833	0.051219810355898
chr14	32576187	32576188	0.0032820896246216
chr14	33307935	33307936	0.0317495263254147
chr14	33308195	33308196	4.04236697466387e-05
chr14	35354024	35354025	0.051219810355898
chr14	49972441	49972442	0.051219810355898
chr14	49972785	49972786	0.0189786510199752
chr14	53951692	53951693	0.0004196676111481
chr14	54730745	54730746	0.0189786510199752
chr14	55412966	55412967	0.0004196676111481
chr14	68550877	68550878	0.0008604282105759
chr14	73745413	73745414	0.0189786510199752
chr14	76473576	76473577	0.051219810355898
chr14	76474073	76474074	0.318957605580944
chr14	76715958	76715959	0.318957605580944
chr14	77158022	77158023	0.0796348953593159
chr14	87888633	87888634	0.051219810355898
chr14	92473864	92473865	0.171974242755742
chr14	92952606	92952607	0.0796348953593159
chr14	97410867	97410868	0.0008604282105759
chr15	101007197	101007198	0.0189786510199752
chr15	101007391	101007392	0.051219810355898
chr15	101007425	101007426	0.010947349453546
chr15	25670654	25670655	0.119262663111701
chr15	25861085	25861086	0.508715564308711
chr15	31978114	31978115	0.051219810355898
chr15	31978244	31978245	0.0189786510199752
chr15	33104568	33104569	0.238712293877032
chr15	34343167	34343168	0.0317495263254147
chr15	36545257	36545258	0.318957605580944
chr15	38253597	38253598	0.0032820896246216
chr15	38868809	38868810	0.910728744858846
chr15	38868945	38868946	0.948446724950322
chr15	39771765	39771766	0.508715564308711
chr15	40030258	40030259	0.0032820896246216
chr15	40030350	40030351	0.119262663111701
chr15	40932855	40932856	0.0189786510199752
chr15	45948514	45948515	0.238712293877032
chr15	48047308	48047309	0.119262663111701
chr15	49047020	49047021	7.32030730029599e-06
chr15	51244814	51244815	0.0004196676111481
chr15	52109735	52109736	0.0796348953593159
chr15	52109753	52109754	0.119262663111701
chr15	52221012	52221013	0.171974242755742
chr15	57060835	57060836	2.7543551576525397e-11
chr15	59354791	59354792	0.0017082980966096
chr15	62064186	62064187	0.410360692892148
chr15	63404939	63404940	0.171974242755742
chr15	65832993	65832994	0.0189786510199752
chr15	67100706	67100707	0.0004196676111481
chr15	67135675	67135676	9.0903786488488e-05
chr15	67135995	67135996	2.98458571542928e-06
chr15	70775245	70775246	0.119262663111701
chr15	73370972	73370973	0.0017082980966096
chr15	73966107	73966108	9.0903786488488e-05
chr15	77538290	77538291	1.7158545546957e-07
chr15	79971002	79971003	0.0032820896246216
chr15	79971063	79971064	0.0189786510199752
chr15	85748790	85748791	0.0032820896246216
chr15	89828315	89828316	0.051219810355898
chr15	90868425	90868426	1.58057711290069e-17
chr15	92510450	92510451	9.0903786488488e-05
chr16	10329773	10329774	0.238712293877032
chr16	10329811	10329812	0.0189786510199752
chr16	1076678	1076679	0.0017082980966096
chr16	11349566	11349567	2.82832608069679e-10
chr16	11965174	11965175	0.0004196676111481
chr16	11965180	11965181	0.0189786510199752
chr16	14545699	14545700	0.608390429317942
chr16	19396795	19396796	0.410360692892148
chr16	1900298	1900299	0.0796348953593159
chr16	1900477	1900478	0.051219810355898
chr16	1971103	1971104	0.0001983498297928
chr16	24994652	24994653	0.171974242755742
chr16	25856437	25856438	0.238712293877032
chr16	28539345	28539346	1.01333917527418e-22
chr16	31106091	31106092	8.8985892125084e-19
chr16	3075201	3075202	9.0903786488488e-05
chr16	3075425	3075426	0.051219810355898
chr16	3236117	3236118	0.238712293877032
chr16	3953052	3953053	0.010947349453546
chr16	4112758	4112759	9.0903786488488e-05
chr16	4217603	4217604	0.010947349453546
chr16	379950	379951	1.74527624723374e-05
chr16	380010	380011	0.0008604282105759
chr16	396361	396362	0.006097732800868
chr16	48613105	48613106	0.0004196676111481
chr16	53817391	53817392	0.0317495263254147
chr16	56685244	56685245	0.119262663111701
chr16	56685491	56685492	0.119262663111701
chr16	59170393	59170394	0.0001983498297928
chr16	64356242	64356243	0.171974242755742
chr16	67181416	67181417	0.0317495263254147
chr16	68287955	68287956	0.0189786510199752
chr16	68740008	68740009	0.0796348953593159
chr16	68740264	68740265	0.0796348953593159
chr16	68740379	68740380	9.0903786488488e-05
chr16	69385490	69385491	0.0004196676111481
chr16	73034615	73034616	1.74527624723374e-05
chr16	73034778	73034779	0.0017082980966096
chr16	74771769	74771770	0.119262663111701
chr16	78684054	78684055	0.787494743139936
chr16	78684071	78684072	0.508715564308711
chr16	78684129	78684130	0.703194782716079
chr16	78684697	78684698	0.0017082980966096
chr16	78685301	78685302	0.0796348953593159
chr16	78750335	78750336	0.238712293877032
chr16	83995950	83995951	4.04236697466387e-05
chr16	84608298	84608299	0.0017082980966096
chr16	88552880	88552881	4.04236697466387e-05
chr16	88553267	88553268	0.238712293877032
chr17	10099296	10099297	0.318957605580944
chr17	1259379	1259380	0.171974242755742
chr17	1259610	1259611	0.051219810355898
chr17	15513493	15513494	0.238712293877032
chr17	19652662	19652663	0.0317495263254147
chr17	20961699	20961700	0.0189786510199752
chr17	2485270	2485271	0.318957605580944
chr17	29348207	29348208	2.23991353263503e-08
chr17	30813167	30813168	9.0903786488488e-05
chr17	32265185	32265186	0.0017082980966096
chr17	38885752	38885753	0.508715564308711
chr17	39056670	39056671	0.010947349453546
chr17	3865384	3865385	0.006097732800868
chr17	41676423	41676424	0.051219810355898
chr17	42894422	42894423	0.0317495263254147
chr17	44345894	44345895	0.0317495263254147
chr17	44346296	44346297	0.0001983498297928
chr17	4395960	4395961	0.051219810355898
chr17	4500963	4500964	0.0317495263254147
chr17	46964712	46964713	2.44826375525797e-12
chr17	48051990	48051991	4.56697868334658e-07
chr17	48052399	48052400	2.7543551576525397e-11
chr17	4854302	4854303	0.0001983498297928
chr17	50062135	50062136	0.318957605580944
chr17	50063142	50063143	0.171974242755742
chr17	55437446	55437447	9.0903786488488e-05
chr17	5582464	5582465	0.006097732800868
chr17	57033348	57033349	0.0008604282105759
chr17	57473570	57473571	1.74527624723374e-05
chr17	58270744	58270745	0.051219810355898
chr17	58270868	58270869	0.006097732800868
chr17	59210092	59210093	7.32030730029599e-06
chr17	62725121	62725122	4.04236697466387e-05
chr17	63395458	63395459	1.74527624723374e-05
chr17	63702566	63702567	1.18351095952227e-06
chr17	64985214	64985215	0.318957605580944
chr17	65155432	65155433	0.119262663111701
chr17	67531852	67531853	0.171974242755742
chr17	68034192	68034193	0.238712293877032
chr17	68288493	68288494	0.0017082980966096
chr17	68288653	68288654	0.0017082980966096
chr17	7350339	7350340	0.0032820896246216
chr17	77098888	77098889	0.119262663111701
chr17	77099081	77099082	0.238712293877032
chr17	77212555	77212556	0.318957605580944
chr17	78121279	78121280	0.010947349453546
chr17	82882027	82882028	0.0317495263254147
chr17	9905954	9905955	0.0017082980966096
chr18	12415885	12415886	0.171974242755742
chr18	22557476	22557477	0.238712293877032
chr18	24027429	24027430	0.787494743139936
chr18	27922036	27922037	0.0317495263254147
chr18	2658279	2658280	0.010947349453546
chr18	32383149	32383150	0.171974242755742
chr18	32383344	32383345	0.171974242755742
chr18	3499768	3499769	0.0796348953593159
chr18	52190709	52190710	0.410360692892148
chr18	57838440	57838441	0.171974242755742
chr18	58268871	58268872	1.74527624723374e-05
chr18	61992549	61992550	0.238712293877032
chr18	67360420	67360421	0.238712293877032
chr18	67360742	67360743	0.0317495263254147
chr18	68797535	68797536	0.0796348953593159
chr18	830953	830954	0.703194782716079
chr18	831092	831093	0.0032820896246216
chr18	8937821	8937822	0.0796348953593159
chr18	9335744	9335745	0.051219810355898
chr18	9619806	9619807	0.0017082980966096
chr19	9945708	9945709	0.006097732800868
chr19	1018541	1018542	0.0032820896246216
chr19	10892185	10892186	2.6428466655381403e-09
chr19	11192130	11192131	0.0189786510199752
chr19	11420603	11420604	0.171974242755742
chr19	12779333	12779334	0.0017082980966096
chr19	15587884	15587885	0.171974242755742
chr19	17348615	17348616	0.508715564308711
chr19	17479471	17479472	4.04236697466387e-05
chr19	2064619	2064620	0.171974242755742
chr19	2610823	2610824	0.238712293877032
chr19	2889167	2889168	0.051219810355898
chr19	29493065	29493066	0.051219810355898
chr19	29493220	29493221	0.318957605580944
chr19	32691413	32691414	0.006097732800868
chr19	33078593	33078594	0.0017082980966096
